V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
11,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
951,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
78,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
65,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
367,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
35,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,1-4,1-4,total-registered-deaths,Total registered deaths
447,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,60-64,60-64,total-registered-deaths,Total registered deaths
143,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
163,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,5-9,5-9,total-registered-deaths,Total registered deaths
733,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
20,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
3,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
12,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,all-ages,All ages,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
441,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
13,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
17,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
48,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,0-1,0-1,total-registered-deaths,Total registered deaths
72,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,1-4,1-4,total-registered-deaths,Total registered deaths
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
17,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
71,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
12,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
10,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
244,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
660,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
1362,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
22,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,0-1,0-1,total-registered-deaths,Total registered deaths
558,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
1085,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,90+,90+,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
17,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
8,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,5-9,5-9,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
581,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,90+,90+,total-registered-deaths,Total registered deaths
64,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
213,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
1491,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
9,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
7,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
60,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
72,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,all-ages,All ages,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
65,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
72,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
31,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
40,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,30-34,30-34,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
14,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1550,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
814,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
248,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
14,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
32,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
5,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
256,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
14,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
43,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
19,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,0-1,0-1,total-registered-deaths,Total registered deaths
415,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
14,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
159,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
16,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
13,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
12,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
6,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
8,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
45,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
249,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
1596,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
36,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
11,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
25,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
39,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
9,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
99,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
17,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,0-1,0-1,total-registered-deaths,Total registered deaths
702,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
16,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
341,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
25,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
4,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
71,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
64,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
69,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
1283,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,90+,90+,total-registered-deaths,Total registered deaths
11,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
536,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
64,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
24,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
19,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
179,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
157,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
85,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
100,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1156,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
216,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
16,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
122,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
543,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
70,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
89,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
8,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
11,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,5-9,5-9,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
164,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
953,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
153,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
335,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,1-4,1-4,total-registered-deaths,Total registered deaths
1666,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,90+,90+,total-registered-deaths,Total registered deaths
299,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-25,Week 25,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
