V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
140,,2020,2020,K04000001,England and Wales,week-33,Week 33,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
279,,2020,2020,K04000001,England and Wales,week-15,Week 15,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
402,,2021,2021,K04000001,England and Wales,week-12,Week 12,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
10,,2020,2020,K04000001,England and Wales,week-50,Week 50,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
21,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-48,Week 48,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2020,2020,K04000001,England and Wales,week-42,Week 42,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
33,,2020,2020,K04000001,England and Wales,week-48,Week 48,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
32,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
857,,2020,2020,K04000001,England and Wales,week-2,Week 02,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
12,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
39,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-15,Week 15,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
3,,2020,2020,K04000001,England and Wales,week-38,Week 38,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
3,,2020,2020,K04000001,England and Wales,week-29,Week 29,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
13,,2020,2020,K04000001,England and Wales,week-43,Week 43,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1702,,2020,2020,K04000001,England and Wales,week-48,Week 48,female,Female,90+,90+,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-47,Week 47,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
20,,2020,2020,K04000001,England and Wales,week-50,Week 50,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
65,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
18,,2020,2020,K04000001,England and Wales,week-11,Week 11,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
18,,2020,2020,K04000001,England and Wales,week-9,Week 09,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
186,,2020,2020,K04000001,England and Wales,week-34,Week 34,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
509,,2020,2020,K04000001,England and Wales,week-49,Week 49,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
433,,2020,2020,K04000001,England and Wales,week-19,Week 19,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
8,,2020,2020,K04000001,England and Wales,week-2,Week 02,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
10,,2020,2020,K04000001,England and Wales,week-42,Week 42,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
729,,2020,2020,K04000001,England and Wales,week-52,Week 52,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-35,Week 35,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
58,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-41,Week 41,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-51,Week 51,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-47,Week 47,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-34,Week 34,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-7,Week 07,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-19,Week 19,male,Male,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-36,Week 36,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-14,Week 14,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
263,,2020,2020,K04000001,England and Wales,week-17,Week 17,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-1,Week 01,all,All,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
51,,2021,2021,K04000001,England and Wales,week-12,Week 12,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
9,,2021,2021,K04000001,England and Wales,week-16,Week 16,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
93,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
245,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-52,Week 52,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-35,Week 35,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-53,Week 53,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-2,Week 02,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
8,,2020,2020,K04000001,England and Wales,week-49,Week 49,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
145,,2020,2020,K04000001,England and Wales,week-26,Week 26,all,All,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-10,Week 10,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
8,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-27,Week 27,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,female,Female,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
70,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-21,Week 21,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-45,Week 45,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-42,Week 42,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-32,Week 32,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-34,Week 34,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-39,Week 39,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-48,Week 48,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-32,Week 32,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-50,Week 50,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-44,Week 44,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-22,Week 22,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-48,Week 48,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-21,Week 21,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-22,Week 22,female,Female,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-47,Week 47,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-32,Week 32,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-42,Week 42,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-48,Week 48,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-35,Week 35,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-26,Week 26,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-34,Week 34,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-26,Week 26,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-20,Week 20,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-26,Week 26,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-29,Week 29,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-22,Week 22,male,Male,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-29,Week 29,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-32,Week 32,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-50,Week 50,all,All,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-19,Week 19,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-29,Week 29,female,Female,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-21,Week 21,male,Male,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-48,Week 48,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,male,Male,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-34,Week 34,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
763,,2020,2020,K04000001,England and Wales,week-30,Week 30,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-36,Week 36,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2020,2020,K04000001,England and Wales,week-10,Week 10,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-36,Week 36,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
22,,2020,2020,K04000001,England and Wales,week-2,Week 02,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
8,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
229,,2020,2020,K04000001,England and Wales,week-12,Week 12,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
329,,2021,2021,K04000001,England and Wales,week-2,Week 02,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
205,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
42,,2020,2020,K04000001,England and Wales,week-18,Week 18,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
147,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
13011,,2020,2020,K04000001,England and Wales,week-51,Week 51,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-33,Week 33,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
13,,2020,2020,K04000001,England and Wales,week-10,Week 10,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
34,,2020,2020,K04000001,England and Wales,week-53,Week 53,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
189,,2020,2020,K04000001,England and Wales,week-19,Week 19,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-3,Week 03,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-18,Week 18,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-34,Week 34,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
558,,2020,2020,K04000001,England and Wales,week-33,Week 33,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-29,Week 29,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
512,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,60-64,60-64,total-registered-deaths,Total registered deaths
47,,2020,2020,K04000001,England and Wales,week-48,Week 48,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-44,Week 44,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
87,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1521,,2020,2020,K04000001,England and Wales,week-15,Week 15,male,Male,90+,90+,total-registered-deaths,Total registered deaths
114,,2020,2020,K04000001,England and Wales,week-15,Week 15,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
3,,2020,2020,K04000001,England and Wales,week-32,Week 32,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
32,,2020,2020,K04000001,England and Wales,week-1,Week 01,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
470,,2020,2020,K04000001,England and Wales,week-17,Week 17,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-42,Week 42,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-14,Week 14,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
46,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
756,,2020,2020,K04000001,England and Wales,week-37,Week 37,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
9,,2020,2020,K04000001,England and Wales,week-2,Week 02,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
26,,2020,2020,K04000001,England and Wales,week-33,Week 33,male,Male,0-1,00-01,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-9,Week 09,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
324,,2020,2020,K04000001,England and Wales,week-49,Week 49,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-27,Week 27,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-27,Week 27,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
45,,2020,2020,K04000001,England and Wales,week-5,Week 05,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-40,Week 40,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-40,Week 40,all,All,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
49,,2020,2020,K04000001,England and Wales,week-30,Week 30,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-4,Week 04,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
105,,2020,2020,K04000001,England and Wales,week-45,Week 45,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
64,,2020,2020,K04000001,England and Wales,week-48,Week 48,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
58,,2020,2020,K04000001,England and Wales,week-31,Week 31,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
5,,2020,2020,K04000001,England and Wales,week-20,Week 20,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-32,Week 32,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
6,,2020,2020,K04000001,England and Wales,week-16,Week 16,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
3040,,2020,2020,K04000001,England and Wales,week-48,Week 48,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-47,Week 47,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-38,Week 38,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-48,Week 48,female,Female,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-52,Week 52,male,Male,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2248,,2020,2020,K04000001,England and Wales,week-45,Week 45,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
241,,2020,2020,K04000001,England and Wales,week-46,Week 46,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-34,Week 34,male,Male,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1836,,2020,2020,K04000001,England and Wales,week-21,Week 21,female,Female,90+,90+,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-11,Week 11,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-25,Week 25,male,Male,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
305,,2021,2021,K04000001,England and Wales,week-2,Week 02,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
16,,2021,2021,K04000001,England and Wales,week-6,Week 06,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
6,,2020,2020,K04000001,England and Wales,week-32,Week 32,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-40,Week 40,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-14,Week 14,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-49,Week 49,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-31,Week 31,all,All,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-25,Week 25,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 02,male,Male,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-38,Week 38,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-35,Week 35,female,Female,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
212,,2020,2020,K04000001,England and Wales,week-22,Week 22,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
43,,2020,2020,K04000001,England and Wales,week-52,Week 52,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-52,Week 52,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-27,Week 27,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-26,Week 26,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-19,Week 19,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-49,Week 49,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
60,,2020,2020,K04000001,England and Wales,week-18,Week 18,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-18,Week 18,male,Male,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-45,Week 45,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-51,Week 51,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-46,Week 46,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-50,Week 50,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
