V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
307,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
8,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
2,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
787,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1458,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,90+,90+,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3004,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
85,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
972,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
191,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
7,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
78,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
76,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
87,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
572,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2170,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,90+,90+,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
857,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
33,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
77,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
83,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
348,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1393,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
97,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
338,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
694,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
249,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1341,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
14,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
771,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
68,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
1231,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1285,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
69,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
49,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2697,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
21,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
102,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
792,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3278,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
1580,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
488,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
156,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
14,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
31,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,0-1,00-01,total-registered-deaths,Total registered deaths
5,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
1081,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
36,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
703,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
408,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
104,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
7245,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
714,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
419,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
6,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
652,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,all-ages,All ages,total-registered-deaths,Total registered deaths
348,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
924,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
52,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
170,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
540,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
18042,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
451,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
39,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
329,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
148,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
3987,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,90+,90+,total-registered-deaths,Total registered deaths
1135,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
16,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
42,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
761,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
28,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3297,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,90+,90+,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
22,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
8164,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
224,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
31,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2529,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,90+,90+,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
51,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
158,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
19,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1595,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
152,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
30,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
370,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
690,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
86,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
540,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1319,,2021,2021,K04000001,England and Wales,week-2,Week 2,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
434,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
4,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
580,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
1172,,2020,2020,K04000001,England and Wales,week-2,Week 2,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-2,Week 2,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
279,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
22,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,all,All,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 2,female,Female,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
727,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
55,,2021,2021,K04000001,England and Wales,week-2,Week 2,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-29,Week 29,male,Male,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
10,,2020,2020,K04000001,England and Wales,week-29,Week 29,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-29,Week 29,female,Female,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
72,,2020,2020,K04000001,England and Wales,week-29,Week 29,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
836,,2020,2020,K04000001,England and Wales,week-29,Week 29,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-29,Week 29,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2020,2020,K04000001,England and Wales,week-29,Week 29,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-29,Week 29,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
442,,2020,2020,K04000001,England and Wales,week-29,Week 29,all,All,60-64,60-64,total-registered-deaths,Total registered deaths
